"County","Latitude","Longitude","Datum","AQI","NA"
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
"Bronx",40.81551,-73.88553,"WGS84","1 HOUR",NA
